	issue	user_login	created_at	author_association	comment
1029	402	monnand	2014-07-11 18:24:43	CONTRIBUTOR	"@dsymonds I think [godep](http://github.com/tools/godep) will not change import paths. It wraps the go command and add a directory to existing GOPATH. There's another tool named [godeps](https://github.com/dre1080/godeps), which changes import paths using [goven](https://github.com/kr/goven). (I know, this is confusing.)

I am working on #378 which uses [godep](https://github.com/tools/godep) to manage dependencies. However, it will not solve the `go get` problem, because import paths are not changed. It does make adding/updating dependencies easier.

Probably @nf @dsymonds would have some better suggestions?
"
1030	414	smarterclayton	2014-07-11 18:26:04	CONTRIBUTOR	"LGTM
"
1031	345	smarterclayton	2014-07-11 18:26:33	CONTRIBUTOR	"@thockin ptal
"
1032	414	proppy	2014-07-11 18:26:36	CONTRIBUTOR	"+1
"
1033	390	bgrant0607	2014-07-11 18:26:54	MEMBER	"I think we need a more concrete example.
1. Frontend service running on host port 8080, on hosts assigned externally visible IP addresses, opened in virtual network firewall, targeted by L3 load balancers, with DNS set up to hit the L3 LB virtual IP. We put this service into a container, which is the only container running in its pod. Kubernetes schedules just one of these pods per host. Yes, you need to avoid using ports that conflict with system services, like sshd. We could give Kubelet its own address in order to avoid polluting the host port space. We should at least clearly document which ports are in use. Clients of this frontend service, such as web browsers running on people's laptops, aren't going to be using etcd, so dynamically assigned ports are a non-starter. Eventually we'd like to not need to use the host's primary network in this scenario, but we don't have a way of doing that yet.
2. Multiple backend services. Again, one container per pod. They can all use port 5000 (or even 22) if they want. They shouldn't request host ports. They'll be scheduled to any minion in the cluster with no conflicts. Use etcd, Consul, Eureka, DNS, or whatever other naming/discovery mechanism you like. Or, if they are load-balanced services, use our service abstraction.

Issue #188 describes the problems associated with dynamic port assignment.
"
1034	414	thockin	2014-07-11 18:28:41	MEMBER	"Clayton, I believe you have commit access now, right?  Go for it if you
consider this to be simple enough for a single LGTM :)

On Fri, Jul 11, 2014 at 11:26 AM, Johan Euphrosine <notifications@github.com

> wrote:
> 
> +1
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/414#issuecomment-48765768
> .
"
1035	414	monnand	2014-07-11 18:50:49	CONTRIBUTOR	"LGTM :)
"
1036	390	thockin	2014-07-11 18:55:20	MEMBER	"Hi Yuki,

Some comments in-line

On Fri, Jul 11, 2014 at 12:57 AM, Yuki Yugui Sonoda
notifications@github.com wrote:

> I'm not sure if I get your point correctly, but I would be better if I can expose services to external IP without having HostPort at all.

In order for an external IP in GCE to find your service, you have to
have a HostPort mapping.  If you don't, then we don't bind you to the
main interface of the VM.

> What I actually want is the followings.
> 
> I have a system which consists of several services. Some of them are backends, which don't need to be accessible from external IPs. Others are exposed to external.
> IIUC, exposed services need to have HostPort so that external IP can access to them.
> 
> But I don't want to carefully manage my list of HostPorts so that ports don't conflict to each other. Why doesn't Kuberlet do for me?

We can assign you a port, but then nobody knows how to find it.  You
need to open the GCE firewall for that port.  You need to tell your
customers what port number it is.  We can put it into etcd and make
the firewall open up automatically, but that still doesn't fix the
fact that there is no port re-writing when routing between external
IPs and internal IPs.

> I also want to assign an available HostPort without digging into Kubernetes internal because it might change and can depend on cloudprovider implementation.
> 
> e.g. HostPort 5000 is not available to pods because Kubelet uses it
> e.g. HostPort 22 is not available to pods because sshd in GCE uses it.

Yes, this is a problem that I want to find a way to fix.  I know how I
want it to work, but GCE doesn't support it.
"
1037	416	monnand	2014-07-11 19:00:15	CONTRIBUTOR	"Does this mean that go 1.2's race detector will not report races? If so, we may want to add go 1.2 support back in .travis.yml.
"
1038	416	smarterclayton	2014-07-11 19:16:32	CONTRIBUTOR	"So if 1.2 had been in travis, it would have been failing.  With this change 1.2 should correctly identify races.
"
1039	416	brendandburns	2014-07-11 19:20:05	CONTRIBUTOR	"Yeah, we disabled 1.2 in travis because of this problem.  Want to update
.travis.yml in this PR?

Thanks!
--brendan

On Fri, Jul 11, 2014 at 12:16 PM, Clayton Coleman notifications@github.com
wrote:

> So if 1.2 had been in travis, it would have been failing. With this change
> 1.2 should correctly identify races.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/416#issuecomment-48771428
> .
"
1040	168	bgrant0607	2014-07-11 21:04:23	MEMBER	"We have cpu and memory in the container manifest:
    // Optional: Defaults to unlimited.
    Memory int `yaml:""memory,omitempty"" json:""memory,omitempty""`
    // Optional: Defaults to unlimited.
    CPU           int            `yaml:""cpu,omitempty"" json:""cpu,omitempty""`

However, AFAICT, we don't do anything with them. Besides, I think we want something more similar to lmctfy's API (request, limit, qos for each resource).

Another consideration: We could make it fairly easy to add new resources. Kubelet needs to understand each individual resource's characteristics, for isolation, QoS, overcommitment, etc. OTOH, the scheduler could deal with resources entirely abstractly. It could get resources and their capacities from the machines. Similarly, we'd need to make it possible to request abstract resources in the container/pod manifest.
"
1041	157	bgrant0607	2014-07-11 21:06:43	MEMBER	"FYI, Docker is also contemplating GC of unreachable images:
https://botbot.me/freenode/docker-dev/2014-07-11/?msg=17856832&page=3

That shouldn't stop us from doing something, but we should prioritize complementary functionality.
"
1042	168	thockin	2014-07-11 21:21:41	MEMBER	"What we described internally was that ""common"" resources like CPU, memory,
disk, etc were described as first-class things.  Other resources are
handled essentially as opaque counters.  E.g. a node says ""I have 5
resources with ID 12345"", a client says ""I need 2 resources with ID 12345"".
 The scheduler maps them.

On Fri, Jul 11, 2014 at 2:04 PM, bgrant0607 notifications@github.com
wrote:

> We have cpu and memory in the container manifest:
> // Optional: Defaults to unlimited.
> Memory int yaml:""memory,omitempty"" json:""memory,omitempty""
> // Optional: Defaults to unlimited.
> CPU int yaml:""cpu,omitempty"" json:""cpu,omitempty""
> 
> However, AFAICT, we don't do anything with them. Besides, I think we want
> something more similar to lmctfy's API (request, limit, qos for each
> resource).
> 
> Another consideration: We could make it fairly easy to add new resources.
> Kubelet needs to understand each individual resource's characteristics, for
> isolation, QoS, overcommitment, etc. OTOH, the scheduler could deal with
> resources entirely abstractly. It could get resources and their capacities
> from the machines. Similarly, we'd need to make it possible to request
> abstract resources in the container/pod manifest.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/168#issuecomment-48782790
> .
"
1043	397	brendandburns	2014-07-11 21:25:46	CONTRIBUTOR	"comment addressed, ptal
"
1044	378	brendandburns	2014-07-11 21:48:02	CONTRIBUTOR	"Thanks, I will patch this and give it a try this evening.

--brendan
"
1045	378	monnand	2014-07-11 22:00:50	CONTRIBUTOR	"@brendandburns Thank you. ping me if there's any problem.
"
1046	402	nf	2014-07-11 22:09:32	CONTRIBUTOR	"Actually godep does now have a rewrite flag. Check it out.

I intend to follow this up on my Monday (Australia time).

On Saturday, 12 July 2014, monnand notifications@github.com wrote:

> @dsymonds https://github.com/dsymonds I think godep
> https://github.com/tools/godep will not change import paths. It wraps
> the go command and add a directory to existing GOPATH. There's another tool
> named godeps https://github.com/dre1080/godeps, which changes import
> paths using goven https://github.com/kr/goven. (I know, this is
> confusing.)
> 
> I am working on #378
> https://github.com/GoogleCloudPlatform/kubernetes/pull/378 which uses
> godep https://github.com/tools/godep to manage dependencies. However,
> it will not solve the go get problem, because import paths are not
> changed. It does make adding/updating dependencies easier.
> 
> Probably @nf https://github.com/nf @dsymonds
> https://github.com/dsymonds would have some better suggestions?
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/402#issuecomment-48765522
> .
"
